t,theta,omega,u,reward
1.2599999999999951,-3.1285281231044673,0.1343472980139675,0.0,0.999617758590405
1.264999999999995,-3.1298026825767202,0.11110261004901763,0.0,0.999578747940208
1.269999999999995,-3.126314132824633,0.08893317451589554,0.0,0.9995454945617405
1.2749999999999948,-3.126141618682728,0.06734865393078021,0.0,0.9995186862943432
1.2799999999999947,-3.1277970595758315,0.04391018965367506,0.0,0.9994988323768538
1.2849999999999946,-3.1261926851555586,0.022535024938992003,0.0,0.9994862774377231
1.2899999999999945,-3.1272778046116714,0.00227100238067616,0.0,0.9994812123555262
1.2949999999999944,-3.127510330413224,0.0003407148365980988,0.0,0.9994809954837925
1.2999999999999943,-3.126092559884551,-1.519207414908539e-05,0.0,0.9994808817980588
1.3049999999999942,-3.1271785130832597,0.0005812344336178671,0.0,0.9994807680730915
1.309999999999994,-3.1264415035086413,-0.00040940611016218793,0.0,0.9994806543488544
1.314999999999994,-3.1272984425871,0.0010665460088125698,0.0,0.9994805405548786
1.3199999999999938,-3.127732709634607,-0.00012498164907718417,0.0,0.999480426762036
1.3249999999999937,-3.1277974701540683,0.0006265270697889009,0.0,0.9994803129402732
1.3299999999999936,-3.125886589428611,-0.00011596463135824691,0.0,0.9994801990986533
1.3349999999999935,-3.126890451349701,-0.0007521724118450055,0.0,0.999480085217738
1.3399999999999934,-3.1293048434277244,0.0007873404761190092,0.0,0.9994799713242998
1.3449999999999933,-3.1286699409621272,0.002439028949832609,0.0,0.999479857392287
1.3499999999999932,-3.127780538169801,0.00047463449378881597,0.0,0.9994797434473018
1.354999999999993,-3.1293998871829385,-0.0011560528369425616,0.0,0.9994796294635324
1.359999999999993,-3.12596214915265,-0.0005534138257637196,0.0,0.999479515466889
1.3649999999999929,-3.128265812766111,0.0004288165196677388,0.0,0.9994794014315798
1.3699999999999928,-3.127438095953188,0.0001929152197125212,0.0,0.9994792873833306
1.3749999999999927,-3.1274716903415234,0.0013927523476235434,0.0,0.9994791732962434
1.3799999999999926,-3.1266689201012703,-0.0015337326289758847,0.0,0.9994790591962975
1.3849999999999925,-3.1270359410103867,-0.0007838147072098721,0.0,0.999478945057586
1.3899999999999924,-3.127619926736727,0.0014617094106637312,0.0,0.9994788309059723
1.3949999999999922,-3.1270331551932884,-0.0002959638186456195,0.0,0.9994787167154691
1.3999999999999921,-3.1278226494799033,-0.0015623572765528994,0.0,0.9994786025121218
1.404999999999992,-3.12662685115805,-0.000533439755859625,0.0,0.9994784882699083
